TEN 2015-10-13 05:32:58.559080

Linux-4.2.0-1-amd64-x86_64-with-debian-stretch-sid
uname_result(system='Linux', node='antu', release='4.2.0-1-amd64', version='#1 SMP Debian 4.2.1-2 (2015-09-27)', machine='x86_64', processor='')

Input parameters:
-----------------
NP radius: 15.000 nm
Foster radius: 2.290 nm
Mean free path: 150.000 nm
Tau_D: 0.333 ns
Number of acceptors: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 210, 211, 212, 213, 214, 215, 216, 217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254, 255, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 268, 269, 270, 271, 272, 273, 274, 275, 276, 277, 278, 279, 280, 281, 282, 283, 284, 285, 286, 287, 288, 289, 290, 291, 292, 293, 294, 295, 296, 297, 298, 299, 300, 301, 302, 303, 304, 305, 306, 307, 308, 309, 310, 311, 312, 313, 314, 315, 316, 317, 318, 319, 320, 321, 322, 323, 324, 325, 326, 327, 328, 329, 330, 331, 332, 333, 334, 335, 336, 337, 338, 339, 340, 341, 342, 343, 344, 345, 346, 347, 348, 349, 350, 351, 352, 353, 354, 355, 356, 357, 358, 359, 360, 361, 362, 363, 364, 365, 366, 367, 368, 369, 370, 371, 372, 373, 374, 375, 376, 377, 378, 379, 380, 381, 382, 383, 384, 385, 386, 387, 388, 389, 390, 391, 392, 393, 394, 395, 396, 397, 398, 399, 400, 401, 402, 403, 404, 405, 406, 407, 408, 409, 410, 411, 412, 413, 414, 415, 416, 417, 418, 419, 420, 421, 422, 423, 424, 425, 426, 427, 428, 429, 430, 431, 432, 433, 434, 435, 436]
Epsilon: 1.000 nm
Number of exitations: 5000
Delta_t: 0.002 ns

Output parameters:
------------------
Probability of decay: 0.006644

+--------------+------------------+---------------------+----------------------+------------+-------------------+------------------+
| Nº acceptors | Amount of decays | Amount of transfers | Quenching efficiency | Walk mean* | LD calculate [nm] | Total time [seg] |
|     208      |      703.0       |        4297.0       |        0.8594        |  21.4044   |   1.73891607116   |  16.1644310951   |
|     209      |      716.0       |        4284.0       |        0.8568        |  20.8944   |   1.73748136046   |  15.6572282314   |
|     210      |      755.0       |        4245.0       |        0.849         |  20.7154   |   1.69637666575   |  15.5399177074   |
|     211      |      739.0       |        4261.0       |        0.8522        |  20.5456   |   1.70828047607   |  15.3737459183   |
|     212      |      710.0       |        4290.0       |        0.858         |  21.3258   |   1.76333193421   |   16.056552887   |
|     213      |      702.0       |        4298.0       |        0.8596        |  20.8234   |    1.7320072762   |  15.7201321125   |
|     214      |      711.0       |        4289.0       |        0.8578        |  20.3354   |   1.71236330329   |  15.3502595425   |
|     215      |      749.0       |        4251.0       |        0.8502        |   20.417   |   1.71790948088   |  15.4099869728   |
|     216      |      696.0       |        4304.0       |        0.8608        |  19.9684   |   1.70290510627   |  15.1980736256   |
|     217      |      684.0       |        4316.0       |        0.8632        |  20.0606   |   1.66638789305   |  15.3275442123   |
|     218      |      712.0       |        4288.0       |        0.8576        |  19.7222   |   1.65122687079   |  15.1405870914   |
|     219      |      719.0       |        4281.0       |        0.8562        |  19.8282   |   1.69219155388   |  15.2368900776   |
|     220      |      697.0       |        4303.0       |        0.8606        |  19.8422   |   1.66867098458   |  15.2012293339   |
|     221      |      680.0       |        4320.0       |        0.864         |  20.4362   |   1.69481550035   |  15.6675157547   |
|     222      |      640.0       |        4360.0       |        0.872         |   20.118   |   1.69837133982   |   15.51065135    |
|     223      |      703.0       |        4297.0       |        0.8594        |  19.1678   |   1.66301678271   |   14.871540308   |
|     224      |      733.0       |        4267.0       |        0.8534        |  19.8594   |   1.69597668461   |  15.3253526688   |
|     225      |      680.0       |        4320.0       |        0.864         |  19.7338   |    1.6763905301   |  15.3846533298   |
|     226      |      688.0       |        4312.0       |        0.8624        |   18.896   |   1.65155710101   |  14.7964143753   |
|     227      |      674.0       |        4326.0       |        0.8652        |   19.129   |   1.62805752774   |  14.9483947754   |
|     228      |      682.0       |        4318.0       |        0.8636        |  19.0358   |   1.67433123773   |  14.9250133038   |
|     229      |      707.0       |        4293.0       |        0.8586        |  18.8624   |    1.6476859273   |  14.8310854435   |
|     230      |      676.0       |        4324.0       |        0.8648        |  19.2434   |   1.67076903822   |  15.1558189392   |
|     231      |      686.0       |        4314.0       |        0.8628        |  18.9132   |   1.65059773156   |  14.8668503761   |
|     232      |      635.0       |        4365.0       |        0.873         |  19.1102   |   1.66062550915   |  15.0498394966   |
|     233      |      664.0       |        4336.0       |        0.8672        |  18.1738   |   1.60063134924   |  14.4616088867   |
|     234      |      651.0       |        4349.0       |        0.8698        |  18.9716   |    1.6477050739   |  15.0194115639   |
|     235      |      624.0       |        4376.0       |        0.8752        |  18.6346   |    1.643070983    |  14.8050634861   |
|     236      |      673.0       |        4327.0       |        0.8654        |  18.3876   |   1.61776372095   |  14.8567986488   |
|     237      |      668.0       |        4332.0       |        0.8664        |  18.5678   |   1.63189403963   |  14.9309165478   |
|     238      |      670.0       |        4330.0       |        0.866         |  18.1614   |   1.60426316926   |  14.5617938042   |
|     239      |      669.0       |        4331.0       |        0.8662        |  18.3572   |   1.64493043518   |  14.6305332184   |
|     240      |      659.0       |        4341.0       |        0.8682        |  18.3188   |   1.57982579995   |  14.7488465309   |
|     241      |      687.0       |        4313.0       |        0.8626        |  18.1084   |   1.60688701102   |  14.5688676834   |
|     242      |      580.0       |        4420.0       |        0.884         |  18.1558   |   1.62735296016   |  14.6864535809   |
|     243      |      624.0       |        4376.0       |        0.8752        |  17.7228   |   1.58100875227   |  14.3143475056   |
|     244      |      619.0       |        4381.0       |        0.8762        |  17.3714   |   1.58056075592   |   14.257979393   |
|     245      |      646.0       |        4354.0       |        0.8708        |  17.1126   |   1.56416662925   |  13.9277739525   |
|     246      |      587.0       |        4413.0       |        0.8826        |  17.4904   |   1.58683394323   |  14.3293766975   |
|     247      |      635.0       |        4365.0       |        0.873         |   17.862   |    1.6015722604   |  14.5953857899   |
|     248      |      594.0       |        4406.0       |        0.8812        |  17.5932   |   1.58171723225   |  14.4218375683   |
|     249      |      610.0       |        4390.0       |        0.878         |  17.2378   |   1.58237275215   |  14.2294826508   |
|     250      |      628.0       |        4372.0       |        0.8744        |  17.4958   |   1.58709428161   |  14.4028811455   |
|     251      |      586.0       |        4414.0       |        0.8828        |  17.2486   |   1.57279856165   |  14.3017539978   |
|     252      |      621.0       |        4379.0       |        0.8758        |   16.922   |   1.55439818606   |  14.0707025528   |
|     253      |      609.0       |        4391.0       |        0.8782        |   16.845   |   1.59793578391   |   13.973089695   |
|     254      |      579.0       |        4421.0       |        0.8842        |  16.6928   |   1.55139530534   |  13.9797017574   |
|     255      |      602.0       |        4398.0       |        0.8796        |  17.0006   |   1.55570520458   |  14.1727390289   |
|     256      |      604.0       |        4396.0       |        0.8792        |  16.9174   |   1.56342010959   |  14.1614642143   |
|     257      |      548.0       |        4452.0       |        0.8904        |  16.8974   |   1.54268021394   |  14.1424672604   |
|     258      |      579.0       |        4421.0       |        0.8842        |  16.8632   |   1.54696362244   |  14.1239826679   |
|     259      |      582.0       |        4418.0       |        0.8836        |  16.2234   |   1.52854052257   |  13.7297041416   |
|     260      |      527.0       |        4473.0       |        0.8946        |  16.6804   |   1.56909799234   |  14.0952198505   |
|     261      |      555.0       |        4445.0       |        0.889         |  15.7402   |   1.52414561429   |  13.3255963326   |
|     262      |      616.0       |        4384.0       |        0.8768        |  16.0848   |   1.53662656448   |  13.7397933006   |
|     263      |      579.0       |        4421.0       |        0.8842        |  16.3796   |   1.54342566815   |  13.9470221996   |
|     264      |      575.0       |        4425.0       |        0.885         |   15.858   |   1.51674452491   |  13.6927103996   |
|     265      |      588.0       |        4412.0       |        0.8824        |  16.7964   |   1.56074222355   |  14.3318822384   |
|     266      |      547.0       |        4453.0       |        0.8906        |  15.9174   |   1.52987503781   |  13.7811117172   |
|     267      |      583.0       |        4417.0       |        0.8834        |  16.3478   |   1.52317695595   |  13.9364891052   |
|     268      |      575.0       |        4425.0       |        0.885         |  15.6994   |   1.50419533585   |   13.54596138    |
|     269      |      595.0       |        4405.0       |        0.881         |  15.9424   |   1.51235209562   |  13.7264082432   |
|     270      |      536.0       |        4464.0       |        0.8928        |   15.661   |   1.50009712127   |   13.533608675   |
|     271      |      579.0       |        4421.0       |        0.8842        |  15.9514   |   1.50360952766   |  13.7610089779   |
|     272      |      526.0       |        4474.0       |        0.8948        |  15.6394   |   1.49576744537   |  13.5788478851   |
|     273      |      508.0       |        4492.0       |        0.8984        |   16.073   |    1.5144825332   |  13.8507609367   |
|     274      |      598.0       |        4402.0       |        0.8804        |  15.3648   |   1.50643701674   |  13.4561622143   |
|     275      |      541.0       |        4459.0       |        0.8918        |  15.7876   |   1.51010862548   |  13.6874420643   |
|     276      |      554.0       |        4446.0       |        0.8892        |  15.4986   |   1.50561117114   |  13.5531704426   |
|     277      |      549.0       |        4451.0       |        0.8902        |   15.717   |   1.50534822619   |   13.70312953    |
|     278      |      517.0       |        4483.0       |        0.8966        |  15.6806   |   1.51460683702   |   13.70373559    |
|     279      |      515.0       |        4485.0       |        0.897         |  14.9546   |   1.45263177352   |  13.1056599617   |
|     280      |      557.0       |        4443.0       |        0.8886        |  14.6826   |   1.45014115792   |  13.0116939545   |
|     281      |      546.0       |        4454.0       |        0.8908        |  15.8294   |   1.50058051567   |  13.9124109745   |
|     282      |      497.0       |        4503.0       |        0.9006        |  15.4838   |   1.49634669023   |  13.6525790691   |
|     283      |      530.0       |        4470.0       |        0.894         |  14.8446   |   1.43491643275   |  13.1422095299   |
|     284      |      510.0       |        4490.0       |        0.898         |   15.338   |   1.49852620763   |  13.6640350819   |
|     285      |      510.0       |        4490.0       |        0.898         |  15.1854   |   1.47174216768   |  13.4531254768   |
|     286      |      519.0       |        4481.0       |        0.8962        |  15.2062   |   1.48000194839   |  13.6270809174   |
|     287      |      478.0       |        4522.0       |        0.9044        |  14.6952   |   1.47104741588   |  13.2301614285   |
|     288      |      544.0       |        4456.0       |        0.8912        |  15.0382   |   1.47664625284   |  13.5280592442   |
|     289      |      533.0       |        4467.0       |        0.8934        |   14.991   |   1.46138708141   |  13.4457030296   |
|     290      |      503.0       |        4497.0       |        0.8994        |  14.7546   |   1.47000638275   |  13.3491518497   |
|     291      |      503.0       |        4497.0       |        0.8994        |  14.1982   |    1.4359656008   |  12.8738007545   |
|     292      |      529.0       |        4471.0       |        0.8942        |  14.9318   |   1.49031404655   |  13.6567926407   |
|     293      |      487.0       |        4513.0       |        0.9026        |  14.1732   |   1.42409543423   |  12.9658265114   |
|     294      |      504.0       |        4496.0       |        0.8992        |  14.3304   |   1.45516060501   |  13.0861136913   |
|     295      |      518.0       |        4482.0       |        0.8964        |  14.3696   |   1.44687549418   |  12.9777112007   |
|     296      |      493.0       |        4507.0       |        0.9014        |  14.2256   |   1.44726486288   |  13.0087649822   |
|     297      |      485.0       |        4515.0       |        0.903         |  14.3816   |    1.4489622205   |  13.0883853436   |
|     298      |      510.0       |        4490.0       |        0.898         |  14.1546   |   1.42726614599   |  13.0148184299   |
|     299      |      530.0       |        4470.0       |        0.894         |  13.8324   |    1.4331046703   |  12.6617341042   |
|     300      |      514.0       |        4486.0       |        0.8972        |  13.8742   |   1.44032255678   |  12.8386111259   |
|     301      |      497.0       |        4503.0       |        0.9006        |  13.8222   |   1.41746555038   |  12.7725279331   |
|     302      |      508.0       |        4492.0       |        0.8984        |  13.7852   |   1.41779551815   |  12.7581698895   |
|     303      |      507.0       |        4493.0       |        0.8986        |  13.8584   |   1.41312117747   |  12.8529398441   |
|     304      |      499.0       |        4501.0       |        0.9002        |  14.1188   |   1.42536401206   |  13.0926105976   |
|     305      |      508.0       |        4492.0       |        0.8984        |  13.8464   |   1.40562770991   |  12.9388408661   |
|     306      |      505.0       |        4495.0       |        0.899         |   13.953   |   1.40896850722   |  12.9760148525   |
|     307      |      505.0       |        4495.0       |        0.899         |  13.4982   |   1.40236056987   |  12.6578505039   |
|     308      |      468.0       |        4532.0       |        0.9064        |  13.3122   |   1.39550594571   |  12.5586702824   |
|     309      |      463.0       |        4537.0       |        0.9074        |  13.6546   |   1.42255482167   |   12.799251318   |
|     310      |      459.0       |        4541.0       |        0.9082        |  13.5602   |   1.41225976466   |  12.7937436104   |
|     311      |      504.0       |        4496.0       |        0.8992        |  13.5422   |   1.41678961841   |  12.8053073883   |
|     312      |      476.0       |        4524.0       |        0.9048        |  12.9054   |   1.38576720009   |  12.2695438862   |
|     313      |      486.0       |        4514.0       |        0.9028        |   13.137   |    1.3894326002   |  12.4963023663   |
|     314      |      520.0       |        4480.0       |        0.896         |   13.546   |   1.40738385493   |  12.7683849335   |
|     315      |      476.0       |        4524.0       |        0.9048        |  13.5694   |   1.40884942446   |  12.7643187046   |
|     316      |      450.0       |        4550.0       |         0.91         |  13.0462   |   1.38866948134   |  12.4883987904   |
|     317      |      488.0       |        4512.0       |        0.9024        |  13.0038   |   1.38555757274   |  12.3888814449   |
|     318      |      470.0       |        4530.0       |        0.906         |   13.142   |   1.38774711195   |  12.5539433956   |
|     319      |      466.0       |        4534.0       |        0.9068        |  13.2002   |   1.38813121792   |   12.605629921   |
|     320      |      464.0       |        4536.0       |        0.9072        |  13.0624   |   1.37424391939   |  12.6743528843   |
|     321      |      444.0       |        4556.0       |        0.9112        |  13.3216   |   1.37398167823   |  12.8810434341   |
|     322      |      460.0       |        4540.0       |        0.908         |  13.6378   |   1.42064204485   |  13.0740740299   |
|     323      |      471.0       |        4529.0       |        0.9058        |  13.0394   |   1.39217815912   |  12.5916905403   |
|     324      |      449.0       |        4551.0       |        0.9102        |  12.5892   |   1.36115746197   |  12.2765767574   |
|     325      |      446.0       |        4554.0       |        0.9108        |  12.8598   |   1.38936186187   |  12.4967563152   |
|     326      |      474.0       |        4526.0       |        0.9052        |  13.1572   |   1.39153573976   |  12.7404577732   |
|     327      |      458.0       |        4542.0       |        0.9084        |   13.09    |    1.3758613391   |  12.6891751289   |
|     328      |      438.0       |        4562.0       |        0.9124        |  12.5444   |   1.34540615428   |  12.3597123623   |
|     329      |      459.0       |        4541.0       |        0.9082        |   12.727   |   1.34398512135   |  12.4350609779   |
|     330      |      411.0       |        4589.0       |        0.9178        |  12.5958   |   1.34409833429   |  12.4494144917   |
|     331      |      434.0       |        4566.0       |        0.9132        |  12.5188   |   1.36835736668   |  12.3642265797   |
|     332      |      455.0       |        4545.0       |        0.909         |  12.9256   |   1.36939502417   |  12.7162508965   |
|     333      |      446.0       |        4554.0       |        0.9108        |   12.311   |   1.33861400269   |  12.2051579952   |
|     334      |      426.0       |        4574.0       |        0.9148        |  12.0122   |   1.33644518914   |  12.0088450909   |
|     335      |      460.0       |        4540.0       |        0.908         |   12.463   |   1.35607568171   |  12.4324910641   |
|     336      |      465.0       |        4535.0       |        0.907         |  12.4702   |   1.37369409823   |  12.4415659904   |
|     337      |      448.0       |        4552.0       |        0.9104        |  11.9578   |   1.34485965614   |  11.9436945915   |
|     338      |      454.0       |        4546.0       |        0.9092        |  12.4204   |   1.34717961358   |  12.4913582802   |
|     339      |      429.0       |        4571.0       |        0.9142        |  12.3246   |   1.36005755333   |  12.3382322788   |
|     340      |      447.0       |        4553.0       |        0.9106        |  12.2862   |   1.32894245007   |  12.3209402561   |
|     341      |      444.0       |        4556.0       |        0.9112        |  12.1454   |   1.32904486194   |   12.249943018   |
|     342      |      438.0       |        4562.0       |        0.9124        |   12.073   |   1.35891688664   |  12.1654155254   |
|     343      |      448.0       |        4552.0       |        0.9104        |  11.7576   |   1.31856170817   |   11.896273613   |
|     344      |      454.0       |        4546.0       |        0.9092        |  11.7994   |   1.30876538952   |  12.0120248795   |
|     345      |      417.0       |        4583.0       |        0.9166        |  12.0432   |   1.33737639494   |  12.1820459366   |
|     346      |      433.0       |        4567.0       |        0.9134        |  11.3966   |   1.31105557373   |  11.7218868732   |
|     347      |      442.0       |        4558.0       |        0.9116        |  11.6932   |   1.31416293755   |  11.9983329773   |
|     348      |      408.0       |        4592.0       |        0.9184        |  11.9292   |   1.32641368673   |  12.2380831242   |
|     349      |      459.0       |        4541.0       |        0.9082        |  11.9208   |   1.30158604207   |  12.1600492001   |
|     350      |      420.0       |        4580.0       |        0.916         |  11.9636   |   1.34904391818   |  12.1938428879   |
|     351      |      454.0       |        4546.0       |        0.9092        |  11.8752   |   1.31775172088   |  12.1455898285   |
|     352      |      420.0       |        4580.0       |        0.916         |   11.801   |   1.32281641508   |   12.071908474   |
|     353      |      417.0       |        4583.0       |        0.9166        |  11.6404   |   1.31541106858   |   11.919012785   |
|     354      |      444.0       |        4556.0       |        0.9112        |  11.5906   |   1.30127335809   |  11.9434392452   |
|     355      |      413.0       |        4587.0       |        0.9174        |  11.6926   |   1.32070398857   |  12.0430941582   |
|     356      |      424.0       |        4576.0       |        0.9152        |  11.0796   |   1.29854088929   |  11.5288858414   |
|     357      |      412.0       |        4588.0       |        0.9176        |  11.8128   |   1.33036966901   |  12.1987714767   |
|     358      |      419.0       |        4581.0       |        0.9162        |   11.144   |   1.27563404828   |  11.6889977455   |
|     359      |      408.0       |        4592.0       |        0.9184        |   11.384   |   1.28929780454   |  11.9581093788   |
|     360      |      427.0       |        4573.0       |        0.9146        |  11.4452   |   1.29227323162   |  12.0741198063   |
|     361      |      417.0       |        4583.0       |        0.9166        |  11.4946   |   1.29981379618   |  12.0651621819   |
|     362      |      384.0       |        4616.0       |        0.9232        |  11.0854   |   1.28848375834   |  11.7493317127   |
|     363      |      392.0       |        4608.0       |        0.9216        |  11.0716   |   1.27146841891   |  11.7069849968   |
|     364      |      359.0       |        4641.0       |        0.9282        |  11.3144   |     1.30442842    |  12.0772047043   |
|     365      |      407.0       |        4593.0       |        0.9186        |  10.9986   |   1.27543763691   |  11.6841938496   |
|     366      |      357.0       |        4643.0       |        0.9286        |  11.1666   |   1.27916997438   |  11.8797597885   |
|     367      |      390.0       |        4610.0       |        0.922         |  10.7832   |   1.27363939203   |   11.506935358   |
|     368      |      404.0       |        4596.0       |        0.9192        |  10.8994   |   1.27025052951   |  11.6991164684   |
|     369      |      409.0       |        4591.0       |        0.9182        |  10.8092   |   1.25540084819   |  11.5752596855   |
|     370      |      394.0       |        4606.0       |        0.9212        |  10.9502   |    1.2895132491   |  11.7683234215   |
|     371      |      399.0       |        4601.0       |        0.9202        |  11.1344   |   1.30129328097   |  11.9563889503   |
|     372      |      401.0       |        4599.0       |        0.9198        |  10.5878   |   1.25248063906   |  11.5049273968   |
|     373      |      397.0       |        4603.0       |        0.9206        |   10.871   |   1.26426498155   |  11.7238428593   |
|     374      |      392.0       |        4608.0       |        0.9216        |   10.599   |   1.27085903259   |  11.5619900227   |
|     375      |      382.0       |        4618.0       |        0.9236        |  10.9306   |   1.29419950907   |  11.8316144943   |
|     376      |      378.0       |        4622.0       |        0.9244        |  10.9074   |   1.26713282916   |  11.9282052517   |
|     377      |      386.0       |        4614.0       |        0.9228        |   10.727   |   1.26572102718   |  11.6724596024   |
|     378      |      414.0       |        4586.0       |        0.9172        |  10.8434   |   1.28528861702   |  11.8862204552   |
|     379      |      387.0       |        4613.0       |        0.9226        |  10.5376   |   1.25778683353   |  11.5541398525   |
|     380      |      399.0       |        4601.0       |        0.9202        |   10.685   |   1.26504937909   |  11.7167246342   |
|     381      |      405.0       |        4595.0       |        0.919         |   10.472   |   1.25732866599   |  11.5143601894   |
|     382      |      388.0       |        4612.0       |        0.9224        |  10.7554   |   1.25441107938   |  11.8300507069   |
|     383      |      369.0       |        4631.0       |        0.9262        |  10.1662   |    1.2475779534   |  11.2251889706   |
|     384      |      365.0       |        4635.0       |        0.927         |  10.6748   |   1.27031853397   |  11.7049953938   |
|     385      |      358.0       |        4642.0       |        0.9284        |  10.0674   |   1.25337085533   |   11.177508831   |
|     386      |      364.0       |        4636.0       |        0.9272        |  10.3284   |   1.24305707168   |  11.4904210567   |
|     387      |      398.0       |        4602.0       |        0.9204        |  10.3722   |   1.23907458272   |  11.4605238438   |
|     388      |      376.0       |        4624.0       |        0.9248        |  10.4786   |   1.24392141245   |  11.5816926956   |
|     389      |      370.0       |        4630.0       |        0.926         |  10.4688   |   1.24269359998   |  11.5711145401   |
|     390      |      377.0       |        4623.0       |        0.9246        |  10.3342   |   1.23150904302   |  11.5366537571   |
|     391      |      366.0       |        4634.0       |        0.9268        |  10.0648   |   1.23141380266   |  11.3580658436   |
|     392      |      357.0       |        4643.0       |        0.9286        |  10.2132   |   1.22934859055   |  11.5619423389   |
|     393      |      357.0       |        4643.0       |        0.9286        |  10.0346   |    1.2231891009   |   11.253534317   |
|     394      |      385.0       |        4615.0       |        0.923         |  10.1126   |   1.21460922056   |  11.3650169373   |
|     395      |      398.0       |        4602.0       |        0.9204        |   9.9706   |   1.23134312376   |  11.1857330799   |
|     396      |      359.0       |        4641.0       |        0.9282        |  10.1356   |   1.21171619694   |  11.3915729523   |
|     397      |      358.0       |        4642.0       |        0.9284        |  10.0466   |   1.20847851665   |  11.2905647755   |
|     398      |      383.0       |        4617.0       |        0.9234        |  10.0918   |   1.23902858339   |  11.4675812721   |
|     399      |      367.0       |        4633.0       |        0.9266        |   9.8228   |   1.20526845317   |  11.3044543266   |
|     400      |      391.0       |        4609.0       |        0.9218        |  10.4716   |   1.26440753187   |  11.8902812004   |
|     401      |      363.0       |        4637.0       |        0.9274        |  10.0678   |   1.24130820291   |  11.4025933743   |
|     402      |      328.0       |        4672.0       |        0.9344        |  10.2578   |   1.24248453848   |  11.6655285358   |
|     403      |      341.0       |        4659.0       |        0.9318        |   10.024   |    1.2094328877   |  11.3513274193   |
|     404      |      325.0       |        4675.0       |        0.935         |   9.5918   |    1.213539891    |  11.2232685089   |
|     405      |      346.0       |        4654.0       |        0.9308        |   9.5262   |   1.19640330704   |  10.9782416821   |
|     406      |      379.0       |        4621.0       |        0.9242        |   9.1868   |   1.15320725729   |  10.6552019119   |
|     407      |      352.0       |        4648.0       |        0.9296        |   9.9402   |   1.23755232587   |  11.4080667496   |
|     408      |      367.0       |        4633.0       |        0.9266        |   9.4354   |   1.19161879182   |  10.9808599949   |
|     409      |      368.0       |        4632.0       |        0.9264        |   9.4222   |   1.19446060192   |   11.037437439   |
|     410      |      341.0       |        4659.0       |        0.9318        |   9.6712   |   1.18609765415   |   11.319414854   |
|     411      |      380.0       |        4620.0       |        0.924         |   9.7102   |   1.20612667858   |  11.2490594387   |
|     412      |      341.0       |        4659.0       |        0.9318        |   9.3138   |   1.19716092194   |   10.972853899   |
|     413      |      343.0       |        4657.0       |        0.9314        |   9.8166   |   1.22286954249   |  11.3982725143   |
|     414      |      356.0       |        4644.0       |        0.9288        |   9.4494   |   1.17805515103   |  11.0962204933   |
|     415      |      345.0       |        4655.0       |        0.931         |   9.4444   |   1.16450782425   |  11.0741345882   |
|     416      |      337.0       |        4663.0       |        0.9326        |   9.5756   |   1.20745553172   |    11.2532444    |
|     417      |      383.0       |        4617.0       |        0.9234        |   9.9106   |   1.19790656463   |  11.5747146606   |
|     418      |      354.0       |        4646.0       |        0.9292        |   9.3748   |   1.19387846529   |  11.0856423378   |
|     419      |      342.0       |        4658.0       |        0.9316        |   9.5294   |   1.20658289965   |  11.1690001488   |
|     420      |      321.0       |        4679.0       |        0.9358        |   9.455    |   1.17818669131   |  11.2454409599   |
|     421      |      329.0       |        4671.0       |        0.9342        |   9.1168   |   1.17894639369   |  10.8901643753   |
|     422      |      359.0       |        4641.0       |        0.9282        |   9.3958   |   1.18083936848   |  11.1484980583   |
|     423      |      357.0       |        4643.0       |        0.9286        |   9.3652   |   1.17895975226   |  11.1412558556   |
|     424      |      364.0       |        4636.0       |        0.9272        |   9.1372   |    1.1702386047   |  10.9717113972   |
|     425      |      306.0       |        4694.0       |        0.9388        |   9.1784   |   1.17211133865   |  10.9777488708   |
|     426      |      338.0       |        4662.0       |        0.9324        |   9.2554   |    1.1899559956   |  11.1209759712   |
|     427      |      355.0       |        4645.0       |        0.929         |   9.3264   |   1.16325472669   |  11.1545526981   |
|     428      |      357.0       |        4643.0       |        0.9286        |   9.1126   |   1.17000359224   |  11.1785521507   |
|     429      |      359.0       |        4641.0       |        0.9282        |   9.1718   |   1.17714428117   |  11.0895519257   |
|     430      |      334.0       |        4666.0       |        0.9332        |   9.0016   |   1.15329549397   |  10.9386913776   |
|     431      |      350.0       |        4650.0       |         0.93         |   9.018    |   1.15170894309   |  10.9635100365   |
|     432      |      321.0       |        4679.0       |        0.9358        |   9.1764   |   1.18446245038   |  11.3148326874   |
|     433      |      362.0       |        4638.0       |        0.9276        |   8.9608   |   1.17429205511   |  10.9532885551   |
|     434      |      332.0       |        4668.0       |        0.9336        |   8.9476   |   1.15042050514   |  10.9909148216   |
|     435      |      330.0       |        4670.0       |        0.934         |   9.008    |   1.16740801236   |  11.0201294422   |
|     436      |      328.0       |        4672.0       |        0.9344        |   8.9842   |   1.15246554799   |  11.0640745163   |
+--------------+------------------+---------------------+----------------------+------------+-------------------+------------------+

*Means walk are the number, not the distance.For the distance must be multiplied by epsilon
